# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  4 18:20:06 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_name not null
# CONSTRAINT:  and hostname not null
# CONSTRAINT:  and sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and sy_mnum not null
# CONSTRAINT:  and disc_year not null
# CONSTRAINT:  and disc_facility not null
# CONSTRAINT:  and pl_refname not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_bmasse not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and st_teff not null
# CONSTRAINT:  and ra not null
# CONSTRAINT:  and dec not null
# CONSTRAINT:  and sy_dist not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,disc_year,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
CoRoT-7 b,CoRoT-7,1,3,0,2009,CoRoT,<a refstr=BARROS_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...569A..74B/abstract target=ref>Barros et al. 2014</a>,0.85359159,0.00000057,-0.00000057,0,1.585,0.064,-0.064,0,5.74000,0.86000,-0.86000,0,1756,27,-27,0,5259.00,58.00,-58.00,0,100.9561682,-1.0630076,159.9060000,0.9170000,-0.9060000
CoRoT-8 b,CoRoT-8,1,1,0,2010,CoRoT,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,6.21229000,0.00003000,-0.00003000,0,7.981,0.942,-0.942,0,68.65128,11.44188,-11.44188,0,922,41,-41,0,5080.00,80.00,-80.00,0,291.5885696,1.4262972,322.0370000,2.7140000,-2.7140000
CoRoT-9 b,CoRoT-9,2,1,0,2009,CoRoT,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...603A..43B/abstract target=ref>Bonomo et al. 2017</a>,95.27265600,0.00006800,-0.00006800,0,11.949,0.841,-0.706,0,266.97720,15.89150,-15.89150,0,420,16,-16,0,5625.00,80.00,-80.00,0,280.7866461,6.2040783,412.9800000,4.7250000,-4.6220000
CoRoT-9 b,CoRoT-9,2,1,0,2009,CoRoT,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,95.27380000,0.00140000,-0.00140000,0,11.624,0.919,-0.919,0,262.52758,26.37989,-26.37989,0,413,14,-14,0,5625.00,80.00,-80.00,0,280.7866461,6.2040783,412.9800000,4.7250000,-4.6220000
CoRoTID 223977153 b,CoRoTID 223977153,1,1,0,2017,CoRoT,<a refstr=BOUFLEUR_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473..710B/abstract target=ref>Boufleur et al. 2018</a>,6.71837000,0.00001000,-0.00001000,0,6.389,0.673,-0.560,0,47.67450,31.78300,-31.78300,0,938,65,-52,0,5970.00,100.00,-100.00,0,100.1951714,9.2573953,576.6830000,10.4360000,-10.4360000
EPIC 211945201 b,EPIC 211945201,1,1,0,2018,K2,<a refstr=CHAKRABORTY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156....3C/abstract target=ref>Chakraborty et al. 2018</a>,19.49213000,0.00001000,-0.00001000,0,6.120,0.100,-0.100,0,27.00000,14.00000,-12.60000,0,886,17,-17,0,6025.00,100.00,-100.00,0,136.5741931,19.4020565,181.6900000,1.2950000,-1.2770000
EPIC 220674823 b,EPIC 220674823,1,2,0,2016,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.57129200,0.00001200,-0.00001200,0,1.725,0.039,-0.039,0,8.21000,0.76000,-0.74000,0,2300,36,-36,0,5532.00,62.00,-62.00,0,13.0800239,10.7947051,244.5900000,3.0440000,-2.9720000
EPIC 220674823 b,EPIC 220674823,1,2,0,2016,K2,<a refstr=GUENTHER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..93G/abstract target=ref>Guenther et al. 2017</a>,0.57129200,0.00001200,-0.00001300,0,1.520,0.160,-0.160,0,8.36000,0.96000,-0.94000,0,2333,69,-57,0,5470.00,30.00,-30.00,0,13.0800239,10.7947051,244.5900000,3.0440000,-2.9720000
EPIC 220674823 b,EPIC 220674823,1,2,0,2016,K2,<a refstr=SINUKOFF_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..271S/abstract target=ref>Sinukoff et al. 2017</a>,0.57133600,0.00002000,-0.00002000,0,1.820,0.200,-0.140,0,9.00000,1.60000,-1.60000,0,2063,58,-58,0,5496.00,46.00,-46.00,0,13.0800239,10.7947051,244.5900000,3.0440000,-2.9720000
EPIC 220674823 c,EPIC 220674823,1,2,0,2016,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,13.33970000,0.00096000,-0.00096000,0,2.836,0.086,-0.073,0,8.90000,2.40000,-2.40000,0,805,12,-12,0,5532.00,62.00,-62.00,0,13.0800239,10.7947051,244.5900000,3.0440000,-2.9720000
EPIC 220674823 c,EPIC 220674823,1,2,0,2016,K2,<a refstr=SINUKOFF_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..271S/abstract target=ref>Sinukoff et al. 2017</a>,13.33870000,0.00180000,-0.00180000,0,2.770,0.370,-0.230,0,5.70000,6.10000,-6.10000,0,722,20,-20,0,5496.00,46.00,-46.00,0,13.0800239,10.7947051,244.5900000,3.0440000,-2.9720000
EPIC 220674823 c,EPIC 220674823,1,2,0,2016,K2,<a refstr=GUENTHER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..93G/abstract target=ref>Guenther et al. 2017</a>,13.33970000,0.00091000,-0.00096000,0,2.500,0.270,-0.260,0,5.80000,3.30000,-3.00000,0,774,46,-36,0,5470.00,30.00,-30.00,0,13.0800239,10.7947051,244.5900000,3.0440000,-2.9720000
EPIC 229004835 b,EPIC 229004835,1,1,0,2023,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,16.14113200,0.00001900,-0.00001900,0,2.332,0.080,-0.094,0,10.40000,1.60000,-1.50000,0,804,10,-10,0,5868.00,60.00,-60.00,0,186.4860415,-1.4047214,121.9710000,0.8790000,-0.8660000
EPIC 246851721 b,EPIC 246851721,2,1,0,2018,K2,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..250Y/abstract target=ref>Yu et al. 2018</a>,6.18023500,0.00001400,-0.00001400,0,11.781,0.493,-0.493,0,953.49000,349.61300,-381.39600,0,1401,16,-16,0,6202.00,52.00,-50.00,0,78.9198197,16.2786991,372.6320000,19.4560000,-17.6440000
EPIC 248847494 b,EPIC 248847494,1,1,0,2018,K2,<a refstr=GILES_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615L..13G/abstract target=ref>Giles et al. 2018</a>,3650.00000000,1280.00000000,-1130.00000000,0,12.442,0.785,-0.785,0,4131.79000,,,1,183,25,-18,0,4898.00,68.00,-68.00,0,159.3890808,11.8427484,551.8860000,12.7520000,-12.7520000
EPIC 249893012 b,EPIC 249893012,1,3,0,2020,K2,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,3.59510000,0.00030000,-0.00030000,0,1.950,0.090,-0.080,0,8.75000,1.09000,-1.08000,0,1616,149,-79,0,5430.00,85.00,-85.00,0,228.2482353,-16.7246474,321.2960000,4.1890000,-4.0850000
EPIC 249893012 c,EPIC 249893012,1,3,0,2020,K2,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,15.62400000,0.00100000,-0.00100000,0,3.670,0.170,-0.140,0,14.67000,1.84000,-1.89000,0,990,92,-49,0,5430.00,85.00,-85.00,0,228.2482353,-16.7246474,321.2960000,4.1890000,-4.0850000
EPIC 249893012 d,EPIC 249893012,1,3,0,2020,K2,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,35.74700000,0.00500000,-0.00500000,0,3.940,0.130,-0.120,0,10.18000,2.46000,-2.42000,0,752,69,-37,0,5430.00,85.00,-85.00,0,228.2482353,-16.7246474,321.2960000,4.1890000,-4.0850000
G 9-40 b,G 9-40,1,1,0,2019,K2,<a refstr=STEFANSSON_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..100S/abstract target=ref>Stefansson et al. 2020</a>,5.74600700,0.00000600,-0.00000600,0,2.025,0.096,-0.097,0,11.70000,,,1,456,35,-40,0,3348.00,32.00,-32.00,0,134.7188514,21.0747961,27.9276000,0.0451000,-0.0450000
GJ 1132 b,GJ 1132,1,2,0,2015,Cerro Tololo Inter-American Observatory,<a refstr=XUE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240813340X/abstract target=ref>Xue et al. 2024</a>,1.62892911,0.00000029,-0.00000030,0,1.192,0.038,-0.045,0,1.83705,0.19070,-0.18752,0,584,11,-8,0,3229.00,78.00,-62.00,0,153.7090696,-47.1549358,12.6130000,0.0070000,-0.0070000
GJ 1132 b,GJ 1132,1,2,0,2015,Cerro Tololo Inter-American Observatory,<a refstr=BERTA_THOMPSON_ET_AL__2015 href=http://www.nature.com/nature/journal/v527/n7577/full/nature15762.html target=ref>Berta-Thompson et al. 2015</a>,1.62893000,0.00003100,-0.00003100,0,1.160,0.110,-0.110,0,1.62000,0.55000,-0.55000,0,409,11,-11,0,3270.00,140.00,-140.00,0,153.7090696,-47.1549358,12.6130000,0.0070000,-0.0070000
GJ 1132 b,GJ 1132,1,2,0,2015,Cerro Tololo Inter-American Observatory,<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>,1.62893100,0.00002700,-0.00002700,0,1.130,0.056,-0.056,0,1.66000,0.23000,-0.23000,0,529,9,-9,0,3270.00,140.00,-140.00,0,153.7090696,-47.1549358,12.6130000,0.0070000,-0.0070000
GJ 1214 b,GJ 1214,1,1,0,2009,MEarth Project,<a refstr=CLOUTIER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..174C/abstract target=ref>Cloutier et al. 2021</a>,1.58040433,0.00000013,-0.00000013,0,2.742,0.050,-0.053,0,8.17000,0.43000,-0.43000,0,596,19,-19,0,3250.00,100.00,-100.00,0,258.8313991,4.9606795,14.6427000,0.0372000,-0.0372000
GJ 1214 b,GJ 1214,1,1,0,2009,MEarth Project,<a refstr=MAHAJAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...963L..37M/abstract target=ref>Mahajan et al. 2024</a>,1.58040453,0.00000002,-0.00000002,0,2.733,0.033,-0.031,0,8.41000,0.36000,-0.35000,0,567,8,-8,0,3101.00,43.00,-43.00,0,258.8313991,4.9606795,14.6427000,0.0372000,-0.0372000
GJ 1214 b,GJ 1214,1,1,0,2009,MEarth Project,<a refstr=CHARBONNEAU_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009Natur.462..891C/abstract target=ref> Charbonneau et al. 2009 </a>,1.58039250,0.00001170,-0.00001170,0,2.678,0.130,-0.130,0,6.55000,0.98000,-0.98000,0,555,,,0,3026.00,130.00,-130.00,0,258.8313991,4.9606795,14.6427000,0.0372000,-0.0372000
GJ 1214 b,GJ 1214,1,1,0,2009,MEarth Project,<a refstr=KUNDURTHY_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...731..123K/abstract target=ref> Kundurthy et al. 2011 </a>,1.58040487,0.00000067,-0.00000067,0,2.740,0.060,-0.050,0,6.37000,0.87000,-0.87000,0,547,7,-8,0,2949.00,27.00,-32.00,0,258.8313991,4.9606795,14.6427000,0.0372000,-0.0372000
GJ 1252 b,GJ 1252,1,1,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=SHPORER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L...7S/abstract target=ref>Shporer et al. 2020</a>,0.51823490,0.00000630,-0.00000500,0,1.193,0.074,-0.074,0,2.09000,0.56000,-0.56000,0,1089,69,-69,0,3458.00,140.00,-133.00,0,306.9286462,-56.4622865,20.3730000,0.0192000,-0.0192000
GJ 143 b,GJ 143,1,2,0,2019,Transiting Exoplanet Survey Satellite (TESS),<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,35.61253000,0.00060000,-0.00062000,0,2.610,0.170,-0.160,0,22.70000,2.20000,-1.90000,0,422,15,-14,0,4640.00,100.00,-100.00,0,51.7501882,-63.5001660,16.3200000,0.0071000,-0.0071000
GJ 3090 b,GJ 3090,1,1,0,2022,Transiting Exoplanet Survey Satellite (TESS),<a refstr=ALMENARA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220714121A/abstract target=ref>Almenara et al. 2022</a>,2.85310540,0.00000230,-0.00000230,0,2.130,0.110,-0.110,0,3.34000,0.72000,-0.72000,0,693,18,-18,0,3556.00,70.00,-70.00,0,20.4384281,-46.7147234,22.4751000,0.0260500,-0.0260500
GJ 3470 b,GJ 3470,1,1,0,2012,La Silla Observatory,<a refstr=AWIPHAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.2574A/abstract target=ref>Awiphan et al. 2016</a>,3.33664960,0.00000390,-0.00000330,0,4.570,0.180,-0.180,0,13.90000,1.50000,-1.50000,0,594,96,-96,0,3600.00,100.00,-100.00,0,119.7735021,15.3912090,29.4214000,0.0508000,-0.0507000
GJ 3470 b,GJ 3470,1,1,0,2012,La Silla Observatory,<a refstr=KOSIAREK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...97K/abstract target=ref>Kosiarek et al. 2019</a>,3.33664900,0.00008400,-0.00008100,0,3.880,0.320,-0.320,0,12.58000,1.31000,-1.28000,0,615,16,-16,0,3652.00,50.00,-50.00,0,119.7735021,15.3912090,29.4214000,0.0508000,-0.0507000
GJ 3470 b,GJ 3470,1,1,0,2012,La Silla Observatory,<a refstr=BIDDLE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.1810B/abstract target=ref> Biddle et al. 2014</a>,3.33664870,0.00000430,-0.00000330,0,3.880,0.320,-0.320,0,13.73000,1.61000,-1.61000,0,604,98,-98,0,3652.00,50.00,-50.00,0,119.7735021,15.3912090,29.4214000,0.0508000,-0.0507000
GJ 3470 b,GJ 3470,1,1,0,2012,La Silla Observatory,<a refstr=BONFILS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...546A..27B/abstract target=ref> Bonfils et al. 2012 </a>,3.33714000,0.00017000,-0.00017000,0,4.200,0.600,-0.600,0,14.00000,1.70000,-1.70000,0,615,16,-16,0,3600.00,200.00,-200.00,0,119.7735021,15.3912090,29.4214000,0.0508000,-0.0507000
GJ 3473 b,GJ 3473,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=KEMMER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.236K/abstract target=ref>Kemmer et al. 2020</a>,1.19800350,0.00000180,-0.00000190,0,1.264,0.050,-0.049,0,1.86000,0.30000,-0.30000,0,773,16,-15,0,3347.00,54.00,-54.00,0,120.5936065,3.3371629,27.3644000,0.0376000,-0.0376000
GJ 357 b,GJ 357,1,3,0,2019,Transiting Exoplanet Survey Satellite (TESS),<a refstr=LUQUE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A..39L/abstract target=ref>Luque et al. 2019</a>,3.93072000,0.00008000,-0.00006000,0,1.217,0.084,-0.083,0,1.84000,0.31000,-0.31000,0,525,11,-9,0,3505.00,51.00,-51.00,0,144.0074644,-21.6650634,9.4418100,0.0051100,-0.0051100
GJ 367 b,GJ 367,1,3,0,2021,Transiting Exoplanet Survey Satellite (TESS),<a refstr=LAM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...374.1271L/abstract target=ref>Lam et al. 2021</a>,0.32196200,0.00001000,-0.00001200,0,0.718,0.054,-0.054,0,0.54600,0.07800,-0.07800,0,1745,43,-43,0,3522.00,70.00,-70.00,0,146.1214640,-45.7790165,9.4126300,0.0028350,-0.0028350
GJ 367 b,GJ 367,1,3,0,2021,Transiting Exoplanet Survey Satellite (TESS),<a refstr=GOFFO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230709181G/abstract target=ref>Goffo et al. 2023</a>,0.32192250,0.00000020,-0.00000020,0,0.699,0.024,-0.024,0,0.63300,0.05000,-0.05000,0,1365,32,-32,0,3522.00,70.00,-70.00,0,146.1214640,-45.7790165,9.4126300,0.0028350,-0.0028350
GJ 3929 b,GJ 3929,1,2,0,2022,Transiting Exoplanet Survey Satellite (TESS),<a refstr=KEMMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220200970K/abstract target=ref>Kemmer et al. 2022</a>,2.61627450,0.00000290,-0.00000300,0,1.150,0.040,-0.039,0,1.21000,0.40000,-0.42000,0,569,9,-9,0,3369.00,51.00,-51.00,0,239.5775678,35.4081141,15.8095000,0.0096000,-0.0095000
GJ 3929 b,GJ 3929,1,2,0,2022,Transiting Exoplanet Survey Satellite (TESS),<a refstr=BEARD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220710672B/abstract target=ref>Beard et al. 2022</a>,2.61623500,0.00000500,-0.00000500,0,1.090,0.040,-0.040,0,1.75000,0.44000,-0.45000,0,568,6,-6,0,3384.00,88.00,-88.00,0,239.5775678,35.4081141,15.8095000,0.0096000,-0.0095000
GJ 414 A b,GJ 414 A,2,2,0,2021,W. M. Keck Observatory,<a refstr=DEDRICK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...86D/abstract target=ref>Dedrick et al. 2021</a>,50.80000000,0.10000000,-0.26000000,0,2.630,1.220,-0.850,0,7.60000,2.44000,-2.19000,0,309,34,-34,0,4120.00,109.00,-109.00,0,167.7745044,30.4451688,11.8893000,0.0067000,-0.0067000
GJ 414 A c,GJ 414 A,2,2,0,2021,W. M. Keck Observatory,<a refstr=DEDRICK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...86D/abstract target=ref>Dedrick et al. 2021</a>,749.83000000,4.35000000,-3.63000000,0,8.400,3.600,-2.500,0,53.83000,9.18000,-8.58000,0,125,14,-14,0,4120.00,109.00,-109.00,0,167.7745044,30.4451688,11.8893000,0.0067000,-0.0067000
GJ 436 b,GJ 436,1,1,0,2004,W. M. Keck Observatory,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,2.64385000,,,0,4.222,0.092,-0.103,0,23.16880,0.79450,-0.79450,0,649,60,-60,0,3350.00,300.00,-300.00,0,175.5505363,26.7030669,9.7532100,0.0089800,-0.0089600
GJ 436 b,GJ 436,1,1,0,2004,W. M. Keck Observatory,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,2.64389524,0.00000076,-0.00000076,0,4.091,0.202,-0.202,0,23.42407,1.71628,-1.71628,0,669,22,-22,0,3500.00,100.00,-100.00,0,175.5505363,26.7030669,9.7532100,0.0089800,-0.0089600
GJ 436 b,GJ 436,1,1,0,2004,W. M. Keck Observatory,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,2.64389788,0.00000010,-0.00000010,0,4.191,0.109,-0.109,0,23.13802,0.76279,-0.76279,0,686,10,-10,0,3350.00,,,0,175.5505363,26.7030669,9.7532100,0.0089800,-0.0089600
GJ 486 b,GJ 486,1,1,0,2021,Calar Alto Observatory,<a refstr=CABALLERO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...665A.120C/abstract target=ref>Caballero et al. 2022</a>,1.46712050,0.00000120,-0.00000110,0,1.343,0.063,-0.062,0,3.00000,0.13000,-0.13000,0,706,19,-20,0,3291.00,75.00,-75.00,0,191.9815310,9.7494181,8.0742600,0.0040950,-0.0040950
GJ 486 b,GJ 486,1,1,0,2021,Calar Alto Observatory,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...371.1038T/abstract target=ref>Trifonov et al. 2021</a>,1.46711900,0.00003100,-0.00003000,0,1.305,0.063,-0.067,0,2.82000,0.11000,-0.12000,0,701,13,-13,0,3340.00,54.00,-54.00,0,191.9815310,9.7494181,8.0742600,0.0040950,-0.0040950
GJ 486 b,GJ 486,1,1,0,2021,Calar Alto Observatory,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240815123W/abstract target=ref>Weiner Mansfield et al. 2024</a>,1.46712127,0.00000031,-0.00000035,0,1.289,0.019,-0.014,0,2.77000,0.07600,-0.07300,0,696,7,-7,0,3317.00,36.00,-37.00,0,191.9815310,9.7494181,8.0742600,0.0040950,-0.0040950
GJ 806 b,GJ 806,1,2,0,2023,Transiting Exoplanet Survey Satellite (TESS),<a refstr=PALLE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A..80P/abstract target=ref>Palle et al. 2023</a>,0.92632370,0.00000090,-0.00000090,0,1.331,0.023,-0.023,0,1.90000,0.17000,-0.17000,0,940,10,-10,0,3600.00,16.00,-16.00,0,311.2697002,44.5002351,12.0445000,0.0043500,-0.0043500
GJ 9827 b,GJ 9827,1,3,0,2017,K2,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...72R/abstract target=ref>Rodriguez et al. 2018</a>,1.20898020,0.00000840,-0.00000810,0,1.620,0.110,-0.110,0,3.42000,1.20000,-0.76000,0,1172,43,-43,0,4269.00,98.00,-99.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
GJ 9827 b,GJ 9827,1,3,0,2017,K2,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,1.20897400,0.00000100,-0.00000100,0,1.440,0.090,-0.070,0,4.28000,0.35000,-0.33000,0,1035,29,-29,0,4236.00,12.00,-12.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
GJ 9827 b,GJ 9827,1,3,0,2017,K2,<a refstr=PRIETO_ARRANZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.116P/abstract target=ref>Prieto-Arranz et al. 2018</a>,1.20896600,0.00001200,-0.00001200,0,1.580,0.140,-0.130,0,3.69000,0.48000,-0.46000,0,1114,46,-26,0,4219.00,70.00,-70.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
GJ 9827 b,GJ 9827,1,3,0,2017,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,1.20898190,0.00000710,-0.00000710,0,1.577,0.027,-0.031,0,5.14000,0.47000,-0.47000,0,1175,14,-14,0,4305.00,49.00,-49.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
GJ 9827 c,GJ 9827,1,3,0,2017,K2,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,3.64809600,0.00006300,-0.00006300,0,1.241,0.024,-0.026,0,1.30000,,,1,813,10,-10,0,4305.00,49.00,-49.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
GJ 9827 c,GJ 9827,1,3,0,2017,K2,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...72R/abstract target=ref>Rodriguez et al. 2018</a>,3.64808300,0.00006000,-0.00005800,0,1.269,0.087,-0.089,0,2.42000,0.75000,-0.49000,0,811,30,-30,0,4269.00,98.00,-99.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
GJ 9827 c,GJ 9827,1,3,0,2017,K2,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,3.64810300,0.00001300,-0.00001000,0,1.130,0.070,-0.050,0,1.86000,0.37000,-0.39000,0,716,20,-20,0,4236.00,12.00,-12.00,0,351.7717763,-1.2853435,29.6610000,0.0543000,-0.0541000
